./mpg_L18015_10D_veh_S93.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_10D_veh_S93.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_10D_veh_S93.cutadapt.sorted.filtered.rmDups.noCNV.bam;10D_veh;10D;veh
./mpg_L18015_4B_veh_S59.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_4B_veh_S59.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_4B_veh_S59.cutadapt.sorted.filtered.rmDups.noCNV.bam;4B_veh_;4B;veh
./mpg_L18015_17B_dex_S46.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_17B_dex_S46.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_17B_dex_S46.cutadapt.sorted.filtered.rmDups.noCNV.bam;17B_dex;17B;dex
./mpg_L18015_10A_dex_S56.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_10A_dex_S56.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_10A_dex_S56.cutadapt.sorted.filtered.rmDups.noCNV.bam;10A_dex;10A;dex
./mpg_L18015_7D_veh_S24.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_7D_veh_S24.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_7D_veh_S24.cutadapt.sorted.filtered.rmDups.noCNV.bam;7D_veh_;7D;veh
./mpg_L18015_18D_veh_S62.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_18D_veh_S62.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_18D_veh_S62.cutadapt.sorted.filtered.rmDups.noCNV.bam;18D_veh;18D;veh
./mpg_L18015_15D_dex_S13.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_15D_dex_S13.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_15D_dex_S13.cutadapt.sorted.filtered.rmDups.noCNV.bam;15D_dex;15D;dex
./mpg_L18015_11B_dex_S32.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_11B_dex_S32.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_11B_dex_S32.cutadapt.sorted.filtered.rmDups.noCNV.bam;11B_dex;11B;dex
./mpg_L18015_18D_dex_S41.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_18D_dex_S41.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_18D_dex_S41.cutadapt.sorted.filtered.rmDups.noCNV.bam;18D_dex;18D;dex
./mpg_L18015_4D_dex_S40.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_4D_dex_S40.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_4D_dex_S40.cutadapt.sorted.filtered.rmDups.noCNV.bam;4D_dex_;4D;dex
./mpg_L18015_18B_dex_S45.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_18B_dex_S45.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_18B_dex_S45.cutadapt.sorted.filtered.rmDups.noCNV.bam;18B_dex;18B;dex
./mpg_L18015_15A_veh_S7.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_15A_veh_S7.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_15A_veh_S7.cutadapt.sorted.filtered.rmDups.noCNV.bam;15A_veh;15A;veh
./mpg_L18015_4B_dex_S42.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_4B_dex_S42.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_4B_dex_S42.cutadapt.sorted.filtered.rmDups.noCNV.bam;4B_dex_;4B;dex
./mpg_L18015_17D_dex_S64.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_17D_dex_S64.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_17D_dex_S64.cutadapt.sorted.filtered.rmDups.noCNV.bam;17D_dex;17D;dex
./mpg_L18015_14A_dex_S35.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_14A_dex_S35.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_14A_dex_S35.cutadapt.sorted.filtered.rmDups.noCNV.bam;14A_dex;14A;dex
./mpg_L18015_16B_veh_S78.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_16B_veh_S78.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_16B_veh_S78.cutadapt.sorted.filtered.rmDups.noCNV.bam;16B_veh;16B;veh
./mpg_L18015_3A_veh_S38.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_3A_veh_S38.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_3A_veh_S38.cutadapt.sorted.filtered.rmDups.noCNV.bam;3A_veh_;3A;veh
./mpg_L18015_13D_dex_S74.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_13D_dex_S74.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_13D_dex_S74.cutadapt.sorted.filtered.rmDups.noCNV.bam;13D_dex;13D;dex
./mpg_L18015_9C_dex_S71.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_9C_dex_S71.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_9C_dex_S71.cutadapt.sorted.filtered.rmDups.noCNV.bam;9C_dex_;9C;dex
./mpg_L18015_7C_veh_S26.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_7C_veh_S26.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_7C_veh_S26.cutadapt.sorted.filtered.rmDups.noCNV.bam;7C_veh_;7C;veh
./mpg_L18015_15B_veh_S9.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_15B_veh_S9.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_15B_veh_S9.cutadapt.sorted.filtered.rmDups.noCNV.bam;15B_veh;15B;veh
./mpg_L18015_15C_veh_S89.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_15C_veh_S89.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_15C_veh_S89.cutadapt.sorted.filtered.rmDups.noCNV.bam;15C_veh;15C;veh
./mpg_L18015_18A_veh_S20.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_18A_veh_S20.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_18A_veh_S20.cutadapt.sorted.filtered.rmDups.noCNV.bam;18A_veh;18A;veh
./mpg_L18015_16D_veh_S44.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_16D_veh_S44.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_16D_veh_S44.cutadapt.sorted.filtered.rmDups.noCNV.bam;16D_veh;16D;veh
./mpg_L18015_3A_dex_S58.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_3A_dex_S58.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_3A_dex_S58.cutadapt.sorted.filtered.rmDups.noCNV.bam;3A_dex_;3A;dex
./mpg_L18015_13A_dex_S10.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_13A_dex_S10.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_13A_dex_S10.cutadapt.sorted.filtered.rmDups.noCNV.bam;13A_dex;13A;dex
./mpg_L18015_12A_dex_S63.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_12A_dex_S63.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_12A_dex_S63.cutadapt.sorted.filtered.rmDups.noCNV.bam;12A_dex;12A;dex
./mpg_L18015_13D_veh_S66.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_13D_veh_S66.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_13D_veh_S66.cutadapt.sorted.filtered.rmDups.noCNV.bam;13D_veh;13D;veh
./mpg_L18015_12A_veh_S95.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_12A_veh_S95.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_12A_veh_S95.cutadapt.sorted.filtered.rmDups.noCNV.bam;12A_veh;12A;veh
./mpg_L18015_10C_veh_S87.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_10C_veh_S87.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_10C_veh_S87.cutadapt.sorted.filtered.rmDups.noCNV.bam;10C_veh;10C;veh
./mpg_L18015_14D_veh_S33.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_14D_veh_S33.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_14D_veh_S33.cutadapt.sorted.filtered.rmDups.noCNV.bam;14D_veh;14D;veh
./mpg_L18015_14B_veh_S60.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_14B_veh_S60.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_14B_veh_S60.cutadapt.sorted.filtered.rmDups.noCNV.bam;14B_veh;14B;veh
./mpg_L18015_15D_veh_S31.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_15D_veh_S31.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_15D_veh_S31.cutadapt.sorted.filtered.rmDups.noCNV.bam;15D_veh;15D;veh
./mpg_L18015_9C_veh_S54.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_9C_veh_S54.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_9C_veh_S54.cutadapt.sorted.filtered.rmDups.noCNV.bam;9C_veh_;9C;veh
./mpg_L18015_10D_dex_S39.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_10D_dex_S39.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_10D_dex_S39.cutadapt.sorted.filtered.rmDups.noCNV.bam;10D_dex;10D;dex
./mpg_L18015_13A_veh_S61.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_13A_veh_S61.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_13A_veh_S61.cutadapt.sorted.filtered.rmDups.noCNV.bam;13A_veh;13A;veh
./mpg_L18015_3B_veh_S8.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_3B_veh_S8.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_3B_veh_S8.cutadapt.sorted.filtered.rmDups.noCNV.bam;3B_veh_;3B;veh
./mpg_L18015_11D_dex_S22.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_11D_dex_S22.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_11D_dex_S22.cutadapt.sorted.filtered.rmDups.noCNV.bam;11D_dex;11D;dex
./mpg_L18015_12B_dex_S21.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_12B_dex_S21.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_12B_dex_S21.cutadapt.sorted.filtered.rmDups.noCNV.bam;12B_dex;12B;dex
./mpg_L18015_17B_veh_S27.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_17B_veh_S27.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_17B_veh_S27.cutadapt.sorted.filtered.rmDups.noCNV.bam;17B_veh;17B;veh
./mpg_L18015_15A_dex_S4.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_15A_dex_S4.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_15A_dex_S4.cutadapt.sorted.filtered.rmDups.noCNV.bam;15A_dex;15A;dex
./mpg_L18015_18A_dex_S1.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_18A_dex_S1.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_18A_dex_S1.cutadapt.sorted.filtered.rmDups.noCNV.bam;18A_dex;18A;dex
./mpg_L18015_16E_dex_S23.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_16E_dex_S23.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_16E_dex_S23.cutadapt.sorted.filtered.rmDups.noCNV.bam;16E_dex;16E;dex
./mpg_L18015_14D_dex_S83.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_14D_dex_S83.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_14D_dex_S83.cutadapt.sorted.filtered.rmDups.noCNV.bam;14D_dex;14D;dex
./mpg_L18015_18C_dex_S69.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_18C_dex_S69.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_18C_dex_S69.cutadapt.sorted.filtered.rmDups.noCNV.bam;18C_dex;18C;dex
./mpg_L18015_17C_veh_S86.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_17C_veh_S86.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_17C_veh_S86.cutadapt.sorted.filtered.rmDups.noCNV.bam;17C_veh;17C;veh
./mpg_L18015_9B_dex_S12.cutadapt.sorted.filtered.rmDups.noCNV.bam;/mpg_L18015_9B_dex_S12.cutadapt.sorted.filtered.rmDups.noCNV.bam;/ngs/HiSeq_Berlin/20190924_Signe_PGoeke_ChIPseq/07_filter_CNV/mpg_L18015_9B_dex_S12.cutadapt.sorted.filtered.rmDups.noCNV.bam;9B_dex_;9B;dex
